TF,Gene,Control.AT1_niche_1,Control.AT1_niche_2,Control.AT2,Control.Adventitial_FBs,Control.Alveolar_Macrophages_niche_1,Control.Alveolar_Macrophages_niche_2,Control.Arteriole,Control.Inflammatory_FBs,Control.Mesothelial,Control.Monocytes_MDMs,Control.Multiciliated,Control.Proliferating_AT2,Control.Proliferating_NK_NKT,Control.SPP1pos_Macrophages,Control.Secretory,Control.Transitional_AT2,IPF.AT1_niche_1,IPF.AT1_niche_2,IPF.AT2,IPF.Activated_Fibrotic_FBs_niche_1,IPF.Activated_Fibrotic_FBs_niche_2,IPF.Adventitial_FBs,IPF.Alveolar_Macrophages_niche_1,IPF.Alveolar_Macrophages_niche_2,IPF.Arteriole,IPF.B,IPF.Basal,IPF.CD4pos_T,IPF.CD8pos_T,IPF.Capillary,IPF.Goblet,IPF.Inflammatory_FBs,IPF.KRT5neg_KRT17pos_niche_1,IPF.KRT5neg_KRT17pos_niche_2,IPF.Lymphatic,IPF.Mesothelial,IPF.Multiciliated,IPF.Proliferating_AT2,IPF.Proliferating_NK_NKT,IPF.SMCs_Pericytes,IPF.SPP1pos_Macrophages,IPF.Secretory,IPF.Subpleural_FBs,IPF.Transitional_AT2,IPF.Tregs
BATF,MRPS34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017183138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37427613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427658,0.0,0.0,0.0,0.0,0.0,0.1535297
BATF,MTUS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011814837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012396167,0.0,0.00029996654,0.00043916632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047395984,0.036264412,0.0,0.0,0.0,0.0,0.0016878978,0.0,0.0,0.0,0.0
BATF,MYBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036375257,0.0,0.0,0.0,0.0
BATF,MYOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001238481,0.002527849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007913135,0.0,0.006003209,0.0065615107,0.0,0.0,0.007963105,0.0054281345,0.0033705966,0.0,0.017909078,0.0,0.0,0.017633315,0.043716017,0.0,0.0,0.0056282068,0.011383107,0.0046615475,0.0,0.0,0.0,0.0111918235
BATF,NDFIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026745691,0.0065831323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007319154,0.0,0.009419772,0.010176749,0.0,0.0,0.13827929,0.24475677,0.0069355555,0.0,0.02012364,0.0,0.0,0.025029164,0.03592715,0.0,0.0,0.07384195,0.016370835,0.010864854,0.0,0.0,0.0,0.17435822
BATF,NEBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034733794,0.011901395,0.0,0.0,0.0,0.0,0.0001750574,0.0,0.0,0.0,0.0
BATF,NEK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011605726,0.0,0.0016933643,0.0022451787,0.0,0.0,0.0,0.0,0.0019677873,0.0,0.002769646,0.0,0.0,0.0025799864,0.0055705556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,NELL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006165801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,NF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017862328,0.0021288646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003697814,0.0,0.004914957,0.0050721313,0.0,0.0,0.0,0.038632076,0.0049412167,0.0,0.008413339,0.0,0.0,0.012235386,0.024249142,0.0,0.0,0.011746674,0.0074510337,0.002318464,0.0,0.0,0.0,0.0
BATF,NFATC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09527156,0.15647212,0.0,0.0,0.003886627,0.0,0.0,0.0014533923,0.0015984643,0.0,0.0,0.07216599,0.004534403,0.0007339715,0.0,0.0,0.0,0.09379642
BATF,NIBAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036395947,0.00023482578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09867776,0.0016769131,0.0,0.0,0.0,0.0,0.15804133
BATF,NKTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060853,0.0,0.0,0.010814106,0.0054358547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006882715,0.0,0.008133865,0.00943416,0.0,0.0,0.17000464,0.12709233,0.009333031,0.0,0.009084368,0.0,0.0,0.015581734,0.022645572,0.0,0.0,0.06809694,0.010883638,0.01006593,0.0,0.0,0.0,0.136456
BATF,NR3C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041097822,0.0,0.0012411654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011513301,0.0,0.0,0.0011383179,0.002411199,0.0,0.0,0.0,0.0,0.002028237,0.0,0.0,0.0,0.0
BATF,NUGGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,OSBPL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024707117,0.00216539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042062774,0.0,0.003672865,0.0023101214,0.0,0.0,0.13777186,0.11838169,0.0,0.0,0.007962699,0.0,0.0,0.00575636,0.017881505,0.0,0.0,0.0897851,0.004691663,0.0107077435,0.0,0.0,0.0,0.095521554
BATF,OXCT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020910829,0.0,0.0,0.0,0.1176209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013877137,0.0,0.0,0.0,0.0,0.0,0.061084196
BATF,PABPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022453333,0.0,0.0,0.0,0.00084471726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014722254,0.0,0.0022492474,0.0021940311,0.0,0.0,0.0,0.0,0.0008060137,0.0,0.0007666865,0.0,0.0,0.011935747,0.010899743,0.0,0.0,0.008896127,0.0012651184,0.010203046,0.0,0.0,0.0,0.0
BATF,PACS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012277162,0.0,0.0,0.0,0.0,0.0021870257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19515336
BATF,PARD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045535425,0.0,0.0,0.0010340514,0.0001146597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003632,0.0,0.0015998054,0.006011736,0.0,0.0,0.0054685753,0.0027226764,0.0030740295,0.0,0.0066717495,0.0,0.0,0.026745643,0.044811264,0.0,0.0,0.0030027737,0.01165823,0.00039080577,0.0,0.0,0.0,0.0073239906
BATF,PARD6G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002906154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PCED1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142139,0.0,0.0,0.0026179662,0.0019831967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017433289,0.0,0.01506222,0.0,0.0,0.0,0.21020997,0.08180558,0.0,0.0,0.0011471476,0.0,0.0,0.0014970944,0.0,0.0,0.0,0.041074228,0.0032807898,0.0046138084,0.0,0.0,0.0,0.2594471
BATF,PCED1B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012294273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12617148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PDCD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023756821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028915354,0.0,0.00023824089,0.0006887451,0.0,0.0,0.0,0.0,0.0,0.0,0.00058685243,0.0,0.0,0.00096829754,0.0016507135,0.0,0.0,0.0,0.0,0.0014545275,0.0,0.0,0.0,0.0
BATF,PDE3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041153096,0.0,0.0,0.0,0.0,0.0004986915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PDE7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009814181,0.0,0.00041087475,0.0010281118,0.0,0.0,0.0,0.0,0.00037161526,0.0,0.0,0.0,0.0,0.0041641803,0.005071159,0.0,0.0,0.0,0.0022314265,0.0012024972,0.0,0.0,0.0,0.0
BATF,PHF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010257876,0.0,0.0,0.0,0.0,0.07048885,0.0018731018,0.0,0.0017390018,0.0,0.0,0.001462164,0.009303439,0.0,0.0,0.0,0.0,0.00076151843,0.0,0.0,0.0,0.0
BATF,PHLPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034745777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PIK3CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016418423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084270205,0.0005494185,0.0,0.0,0.0,0.059078317,0.00045323384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037948858,0.0004910897,0.00096778094,0.0,0.0,0.0,0.033414423
BATF,PIK3IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038671948,0.00044542438,0.0,0.0,0.3059724,0.16362377,0.0012792625,0.0,0.0,0.0,0.0,0.0018366034,0.0,0.0,0.0,0.03932699,0.0,0.0011262348,0.0,0.0,0.0,0.0
BATF,PIP4K2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024556067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014355902,0.0014395636,0.0,0.0,0.19544362,0.18583235,0.0,0.0,0.0016521576,0.0,0.0,0.0011280937,0.0013490983,0.0,0.0,0.27576324,0.0,0.0018383561,0.0,0.0,0.0,0.28228933
BATF,PITPNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005051038,0.0,0.0012152494,0.0018068047,0.0,0.0,0.0,0.13932443,0.0,0.0,0.0007789864,0.0,0.0,0.0012769395,0.000646254,0.0,0.0,0.0,0.0008415136,0.0013182336,0.0,0.0,0.0,0.0
BATF,PLEKHA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04261829,0.0,0.0,0.0010775375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034994178,0.0,0.0,0.0,0.0,0.0
BATF,PLXNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002298483,0.0009282617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061125173,0.0,0.0058710934,0.014204953,0.0,0.0,0.0037390834,0.008039192,0.02254079,0.0,0.012547998,0.0,0.0,0.022793708,0.029172888,0.0,0.0,0.015098874,0.010064565,0.0037966187,0.0,0.0,0.0,0.006348144
BATF,PPIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018253131,0.0018359332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019590256,0.0,0.0043224464,0.0032328987,0.0,0.0,0.046774276,0.04872064,0.0034173422,0.0,0.0065628877,0.0,0.0,0.007936926,0.0114790695,0.0,0.0,0.020362657,0.005541728,0.0030873436,0.0,0.0,0.0,0.057279397
BATF,PPM1K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039106442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041423677,0.0,0.0,0.0,0.0
BATF,PPP2R3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013907983,0.0018248492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006042473,0.0,0.007864939,0.0082957195,0.0,0.0,0.02093439,0.0,0.006014953,0.0,0.012821631,0.0,0.0,0.03526033,0.097817935,0.0,0.0,0.015277849,0.015583184,0.00383208,0.0,0.0,0.0,0.016671814
BATF,PPP2R5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013153946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PPP3CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044185976,0.0,0.0,0.0,0.0020792494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020171576,0.0,0.003996213,0.006083725,0.0,0.0,0.0794125,0.0,0.0,0.0,0.003040768,0.0,0.0,0.008458682,0.020551229,0.0,0.0,0.0,0.0048022238,0.006364572,0.0,0.0,0.0,0.0905783
BATF,PRKACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028289042,0.0,0.0,0.0,0.0017525116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013978682,0.0,0.0023338096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022896251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PRKCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001472277,0.0,0.0,0.00052139274,0.0013777931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002586791,0.0,0.00047381708,0.00017096906,0.0,0.0,0.006368602,0.024357038,0.0002129893,0.0,0.0009672644,0.0,0.0,0.00022980658,0.00034476776,0.0,0.0,0.0021382926,0.0010759366,0.0009911292,0.0,0.0,0.0,0.015163923
BATF,PRKCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012140103,0.0,0.0,0.01236865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005058278,0.0,0.0,0.0,0.23141518,0.17258883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17219523,0.0,0.0,0.0,0.0,0.0,0.34061548
BATF,PSMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086559204,0.0,0.0014833702,0.0019818053,0.0,0.0,0.0,0.021453975,0.011350828,0.0,0.0023799976,0.0,0.0,0.0014158782,0.0046076104,0.0,0.0,0.017259616,0.0011903126,0.001321382,0.0,0.0,0.0,0.01972799
BATF,PTDSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012447791,0.0,0.0,0.0,0.0013699487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017065855,0.0,0.0011763206,0.0011463214,0.0,0.0,0.032605965,0.0,0.0002938099,0.0,0.0,0.0,0.0,0.0016933643,0.0035909254,0.0,0.0,0.0,0.00026633672,0.0027438723,0.0,0.0,0.0,0.006511175
BATF,PTK2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057650963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PTPN22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08479287,0.0,0.0,0.0,0.0,0.0,0.0
BATF,PYHIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014700742,0.0,0.0,0.19307129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13669552,0.0,0.00013556954,0.0,0.0,0.0,0.0
BATF,RAP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006936116,0.0,0.0,0.0075944215,0.0014184584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000855103,0.0,0.005978903,0.0027574026,0.0,0.0,0.17444213,0.13514051,0.0020265365,0.0,0.0033182458,0.0,0.0,0.006656148,0.010703399,0.0,0.0,0.011307098,0.007300879,0.007901188,0.0,0.0,0.0,0.10547091
BATF,RAP1GDS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097283,0.0,0.0,0.0,0.0,0.0,0.23902938
BATF,RASAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027951095,0.0,0.0,0.0011779729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029339748,0.0,0.0,0.15780848,0.18077435,0.004465385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013379926,0.0,0.0039399867,0.0,0.0,0.0,0.09377948
BATF,RASGRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008492242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025303927,0.0,0.00038966784,0.00030705435,0.0,0.0,0.09855932,0.36305174,0.00060463755,0.0,0.00073143886,0.0,0.0,0.0013376919,0.008202708,0.0,0.0,0.0911771,0.0013249434,0.00025138352,0.0,0.0,0.0,0.27901965
BATF,RBM38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016351374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029968813,0.0,0.0,0.00015637487,0.0,0.0,0.0,0.0,0.0,0.0,0.03518237,0.0002215274,0.0,0.0,0.0,0.0,0.065968916
BATF,RBMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015229937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024039908,0.0,0.001704916,0.0038328501,0.0,0.0,0.20844416,0.12253223,0.006241701,0.0,0.0040363767,0.0,0.0,0.0042174035,0.0053635538,0.0,0.0,0.048967596,0.0050933156,0.0036394957,0.0,0.0,0.0,0.19512141
BATF,RBPMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018639074,0.0,0.0,0.004149002,0.0013205563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010053283,0.0,0.0039075096,0.0107530495,0.0,0.0,0.014282109,0.0082321735,0.015934769,0.0,0.033998255,0.0,0.0,0.03722161,0.09822939,0.0,0.0,0.007707959,0.04643652,0.0021820287,0.0,0.0,0.0,0.010466284
BATF,RCSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012459148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,RESF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013877018,0.0037533527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012764233,0.0,0.0025516797,0.003922492,0.0,0.0,0.23226714,0.31801602,0.0043626316,0.0,0.002657692,0.0,0.0,0.0031895766,0.0027227276,0.0,0.0,0.08257944,0.0021888802,0.0037071563,0.0,0.0,0.0,0.22364411
BATF,RNF157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015663363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051440556,0.04381937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037489382,0.0,0.0,0.0,0.0,0.0,0.0108731855
BATF,RNF19A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003180738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008597533,0.001160521,0.0,0.0,0.0,0.2956508,0.01040356,0.0,0.0,0.0,0.0,0.0039764624,0.0036363124,0.0,0.0,0.0,0.0,0.0020643584,0.0,0.0,0.0,0.0
BATF,ROMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37234485,0.40292242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18397395,0.0,0.0,0.0,0.0,0.0,0.0
BATF,RPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024813677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009507339,0.0,0.0,0.0,0.09702245,0.22210568,0.0012137521,0.0,0.0,0.0,0.0,0.0010037324,0.0014843505,0.0,0.0,0.046762373,0.0,0.0018475841,0.0,0.0,0.0,0.24914795
BATF,RPL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009943834,0.0,0.0,0.0,0.19704051,0.2566455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06429669,0.0,0.0027117177,0.0,0.0,0.0,0.0
BATF,RPL13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008863157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001009156,0.0,0.0,0.0,0.16105442,0.19897191,0.0,0.0,0.0,0.0,0.0,0.0,0.0043802117,0.0,0.0,0.0,0.0,0.0021698202,0.0,0.0,0.0,0.0
BATF,RPL18A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007191894,0.0,0.0,0.0,0.2419219,0.0,0.0,0.0003126417,0.0,0.0,0.0066880127,0.0034255097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF,RPL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029292952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005316311,0.0,0.0012344542,0.0,0.0,0.0,0.0,0.0,0.0021361804,0.0,0.0,0.0,0.0,0.0023539437,0.005831916,0.0,0.0,0.0,0.0013101815,0.0022136047,0.0,0.0,0.0,0.0
